BALANCE	PURCHASES	ONEOFF_PURCHASES	CREDIT_LIMIT	PAYMENTS	MINIMUM_PAYMENTS
1484.705242	2673.3	2272.02	5000	6169.78218	646.953153
54.80309	462.32	0	5000	422.709468	82.062989
1687.570137	162.04	73.04	1800	331.015115	919.874346
1182.045732	130	70	1200	279.439759	293.907914
2304.087171	0	0	3000	3004.655015	586.763635
8030.872986	0	0	8500	5467.375109	2135.03681
1.151323	60.3	60.3	1200	697.573197	
188.701762	900.45	900.45	1200	1002.783773	74.503021
2136.814161	0	0	6000	1164.792197	527.241747
1747.858092	3048.4	2500.8	3000	1390.388571	403.49587
2637.334329	0	0	3000	525.003763	994.387979
499.437461	0	0	1200	956.458532	216.205066
21.32716	309.74	0	8500	444.809305	142.818479
1534.294061	6508.72	3342.9	6000	4954.001262	379.022468
61.954938	477.42	0	6000	584.052195	165.016896
1294.324002	0	0	1500	495.527043	393.227405
657.831607	612.25	0	1500	2223.160653	170.167003
2708.9687	0	0	3000	647.36814	587.545978
689.764098	0	0	1800	2476.929255	202.931859
6329.586806	0	0	14600	18091.01347	1513.375079
4446.40675	0	0	5000	1193.527453	2042.217585
1173.662921	0	0	1800	238.582391	258.649795
21.881488	168.08	0	1500	197.731378	156.052167
1518.638794	0	0	5500	6744.953537	1158.232955
1061.439175	0	0	1200	446.265741	238.961902
1579.728772	0	0	1800	464.305701	482.666125
6.149295	169.01	0	10000	731.852542	128.525835
2848.735428	95.67	95.67	5500	679.138272	892.599825
32.215585	0	0	7500	838.652563	216.581883
5823.907919	0	0	9500	1214.067137	1515.023913
978.567283	1401.54	0	4500	1769.181653	302.284864
1588.447753	825.96	825.96	4000	258.557194	308.812474
1530.883538	964.67	964.67	3000	288.366557	605.921914
180.230777	1653.91	997.1	11500	1785.782313	159.46795
256.182628	111.39	111.39	10000	16842.39187	751.683377
1794.484219	197.7	197.7	1950	587.264565	630.117605
1103.988247	0	0	6500	333.050357	283.564425
1783.622522	0	0	2000	453.767518	509.410087
3560.734141	0	0	4000	886.116717	1055.467811
4751.340645	309.86	0	8600	5883.427252	1488.472099
33.663794	585.6	0	1000	578.786142	191.914428
124.739834	1004.3	0	4000	970.981432	179.454519
2786.494499	0	0	8000	837.844106	916.41672
6538.064926	1554.42	193.1	7500	1213.586463	2575.138832
4360.032452	0	0	4500	1345.389329	1263.872069
1013.23312	0	0	1200	535.726687	206.591708
7215.745096	0	0	12000	1946.227099	1782.085048
2320.402196	436	0	4000	4664.822102	858.092813
8791.161142	0	0	12000	2244.627566	2916.278944
22.720976	853.75	123.5	6000	594.205112	45.492655
1083.787792	110	110	1200	504.434613	438.752592
3.744802	154.5	154.5	3800	178.897596	30.229283
5968.583246	22381.97	19150.02	14500	20343.28681	1966.191831
2249.367093	902.43	902.43	2500	789.29843	705.466936
326.648686	1086.16	188	7000	2579.973654	191.872793
3481.400783	188	188	8500	844.591086	1063.696942
2237.238086	120	120	2500	343.102984	712.986387
1611.720259	955.59	873.85	5000	703.220116	457.013405
3294.951011	2923.07	2762	13000	6320.790788	1002.946812
1436.783799	258.86	25.52	1500	662.396392	404.768221
78.44322	1367.73	0	6000	1229.147513	164.423401
3586.66025	342	177	6000	5949.072074	1315.504162
1119.464067	0	0	3000	1951.116757	334.301206
190.872836	3011.36	0	7500	2543.018081	70.915266
4881.395564	849.78	849.78	11500	1097.471776	1314.593462
891.111576	698.99	0	1500	2152.76797	371.913747
124.732546	301.07	301.07	5000	732.951933	133.935004
1820.216623	4877.66	2341.16	4500	1297.994539	408.293375
212.080181	618	333	6000	378.383325	169.341588
2135.406047	1600.09	1425.13	2500	699.818277	976.996811
523.329585	5819.46	4646.02	6000	5279.91437	194.433112
2655.715643	0	0	3000	893.586488	637.350978
17.415068	147.7	0	4000	177.088102	127.799107
347.577293	26.8	26.8	500	28.654864	256.522546
2201.533726	0	0	3000	3436.911086	711.894455
169.850339	1693.03	39	4000	1382.622524	181.773223
1584.358415	0	0	4000	805.264643	452.084802
5030.927831	99	99	6000	1144.381323	1143.067027
982.165343	435.72	45.65	2300	917.52463	1319.508567
233.376877	1178.12	901.5	6000	1098.390459	177.323148
1201.149593	851.21	260.45	3600	978.569968	362.83664
36.607995	224.4	224.4	2100	372.093413	151.08003
2380.291402	1433.2	487.74	7000	1877.023036	616.430163
198.377577	0	0	9000	6200.550587	114.23108
27.585915	0	0	11000	14176.74867	46.573054
1369.969909	1770	1770	1800	1692.52541	365.78324
100.037595	414.48	0	1000	234.619774	144.362561
1412.593167	1278.5	1278.5	10500	1296.772849	327.424876
3473.463277	1182.95	718.75	6000	955.667752	1243.191013
411.894578	2948.1	2706.59	4000	2520.35969	185.983855
3380.990237	984.31	984.31	3800	1694.781649	2591.170425
381.959463	1013.6	1013.6	3500	2246.428764	103.601608
449.456201	3597.02	2833.13	2000	3901.786339	177.54056
1134.830372	833.98	833.98	7500	285.23111	184.13146
1358.798385	0	0	1500	337.074078	294.178618
177.550964	2188.88	101	7500	2372.21499	188.138313
1310.839573	646.28	422.17	1500	1758.379933	908.470064
1088.568358	436.8	150	1000	363.125659	1618.005527
341.233281	277.06	0	2800	2859.947327	2595.876353
1289.327381	892	563	3500	655.143647	360.636863
597.297664	689.67	228.87	3511.111111	2327.014381	246.495299
894.081947	1901.71	1853.11	1500	947.130141	220.745296
1492.035204	2429.23	1680.7	7000	4373.664316	373.988419
112.514659	459.51	274.65	1200	211.625556	103.297347
795.401963	3408.01	3408.01	5000	5797.060195	242.410057
1987.474619	2254.03	1607.39	3000	898.751834	862.981582
6995.3025	999.77	0	8000	2863.397049	2553.534465
72.518075	525	0	1000	553.4725	181.029848
541.61305	554.79	554.79	7000	2500.847222	226.781819
1919.443036	0	0	5500	2936.557193	626.771938
60.837925	387.42	0	1500	347.63772	172.234687
33.954525	158	0	1200	178.116509	64.695731
491.91535	4527.64	4327.31	2300	4139.307545	287.805087
733.988674	83.47	83.47	9000	195.17029	219.056873
5606.778018	283.88	124.88	14500	12124.63957	1923.472385
408.310297	0	0	1500	1488.832955	193.298562
580.649334	0	0	1200	215.025138	291.847732
2709.099711	354.92	354.92	8500	997.929231	642.622594
3821.413393	197	80.5	7000	700.151706	1540.518189
1224.95436	0	0	1400	350.078829	566.002062
3846.74253	0	0	5600	496.245836	538.346874
5500.316126	0	0	9000	10036.80464	1915.072549
364.516232	0	0	6500	94.932543	158.639188
688.993252	803.57	0	2000	253.769944	195.362332
3781.053716	764.19	0	7000	1640.238914	2951.847301
1394.445085	0	0	1600	389.817084	510.935129
117.205812	215	215	1750	86.403222	182.994424
4373.439331	1959.04	1570.04	7000	820.851704	1409.800552
2931.237524	150	150	3000	577.725789	1683.482088
310.666963	881.87	509.87	7500	274.936052	212.361801
970.120944	120	120	1500	1646.068152	299.386794
931.144615	1864.5	1864.5	2000	194.303595	215.542334
1484.996584	170	170	1500	406.189673	479.239093
1967.931753	1344.85	1344.85	3500	3772.740721	600.505507
74.653975	603.6	253.6	2500	431.710102	134.295856
84.783684	203.6	0	1500	206.472169	166.325041
668.742738	951.97	664.83	1000	1362.945215	310.674253
3790.510114	2626.06	2236.68	7500	2057.425716	2605.968939
58.241599	792.35	0	10000	762.107502	160.56702
226.804333	669.19	669.19	8000	1093.526476	173.672316
216.595085	270.21	270.21	6000	453.391188	199.633262
1552.53528	2072.43	1518.4	7000	2522.068213	389.675365
1131.445959	0	0	1950	662.653149	213.351598
1048.403657	652.24	652.24	4000	2274.855647	669.585057
460.956973	145.28	35.25	8000	1235.201553	199.811334
5873.201628	146.68	42.66	8000	1951.218091	1669.058818
281.349361	473.34	0	1500	153.209881	182.388625
1207.886609	143	0	3000	398.257086	235.957305
9.12851	80.06	80.06	1600	0	
929.473356	0	0	6000	430.236948	236.775013
907.120507	98	0	3000	514.338268	796.476168
744.112849	1628.08	626.23	6000	892.732912	263.48702
0	63.3	0	2700	0	
1499.324936	0	0	1500	309.565852	526.749661
89.229937	830	0	4000	923.299373	138.908017
1057.142919	789.96	739.96	8000	1328.926056	216.592529
2160.127684	353.22	127.28	2500	3745.594702	4342.944882
740.231763	150	150	1800	1810.018994	371.232676
666.314773	0	0	1500	444.852002	486.647187
1293.044047	0	0	1500	294.30747	286.673785
1360.795674	0	0	1500	303.031979	443.781316
13.362018	119.46	60.27	7500	534.740352	132.441551
2878.715983	909.16	513.78	3000	4103.582568	1872.752158
1792.255588	582.85	482.21	11500	4247.404958	451.556429
1939.822738	1130.25	1130.25	3000	566.13825	970.417924
2939.047848	749	299	5000	4161.642762	972.65285
888.023397	0	0	1500	1734.981714	317.921967
13.959639	149.88	29.9	4000	235.74496	156.767607
4413.461158	55.12	55.12	5000	1433.807814	2036.483418
2900.59088	588.48	588.48	3000	1189.418494	2648.004763
2600.500163	1301.9	1169.9	4500	530.552146	1230.24842
4075.540208	0	0	14000	8012.84957	1088.217898
791.117673	854.2	854.2	7350	5346.679636	5583.630482
950.31308	1022.84	1022.84	1500	818.113846	2083.026155
3.64248	71.65	0	2000	270.73449	140.698664
6773.941979	14215	14215	9000	5773.661106	6338.527589
906.830419	129	129	1700	2152.93568	539.700832
1705.435895	0	0	4000	282.620956	418.372715
2311.164692	318.85	0	5000	526.713137	735.303992
2262.825216	221.2	221.2	9000	6791.182982	826.907399
380.351858	1216.21	1216.21	3000	1605.939594	135.474623
3218.51979	0	0	14500	804.616908	771.133373
2089.451704	1256.49	879.61	2500	637.044684	1072.394817
103.611789	960.24	0	2700	938.788924	150.326767
1589.141901	0	0	3000	454.856663	557.016549
6369.895861	335.68	0	9000	1592.064294	1497.715051
4028.315428	0	0	4500	892.224219	1572.219063
725.529062	8754.59	8636.73	4000	8648.305093	195.873012
1766.619204	261.12	233.54	1950	1508.080601	398.520851
1935.116931	0	0	7000	680.591231	964.502795
1487.517111	614.53	311.22	1700	570.147403	429.203871
4037.543707	1005.72	220	6000	3724.247764	1047.765097
7.954284	56	56	10500	312.280331	82.975613
147.193451	2863.92	0	2500	2589.303082	171.139818
1125.539048	645.96	59.9	1500	693.631165	384.147394
1950.956894	0	0	3000	300.71395	405.461471
972.283554	0	0	6000	413.800076	1023.857832
5931.699858	218	218	8000	1309.816518	1402.076478
1956.708852	1351.68	903.4	2500	1240.372707	443.579192
1384.792038	133.34	0	2900	1877.881775	547.387346
7857.659056	1760.55	53	15000	2114.977167	1942.656647
0	70.65	70.65	4000	95.733701	
5211.684904	0	0	6000	1376.037807	2011.577535
1832.096639	1560.21	1310.25	4000	60.712768	4958.944737
607.20006	549.08	216.95	4500	471.103957	206.952931
9753.114706	10199.63	4585.44	15000	8292.65306	2296.958624
66.163293	259.32	0	1500	384.275314	135.786608
859.588282	48.16	48.16	10000	376.383077	263.710911
44.081566	503.25	0	8500	500.251341	171.601056
3776.150532	0	0	6000	881.37316	890.70637
99.527723	1059.59	1059.59	2500	1438.379172	162.415247
2972.931391	60.54	0	8500	5693.080357	1058.432256
1941.315169	262.08	0	5000	557.258278	490.403966
2852.354665	424.84	424.84	3000	725.815797	833.636185
432.058764	817.62	254.14	5100	2797.052769	314.307392
240.814517	59	59	5000	5135.531491	288.495064
978.091862	550.53	0	1200	1068.923263	254.433788
7387.803893	208	208	14000	1613.637071	1686.82882
1454.188994	70	70	1500	688.566665	367.459274
21.968945	335	0	1000	742.772271	145.138785
56.091512	405	0	6727.272727	553.440125	171.037361
5920.486917	899.8	0	6500	1654.932016	1832.433867
216.702671	2205.51	1073.49	7500	1941.251813	140.28742
9629.808851	0	0	12000	2468.988022	2134.295731
870.774939	169.03	20	5000	444.462463	309.646636
867.244416	804.18	0	3700	1175.28625	343.753509
429.887213	898.34	295	6500	865.94452	178.267406
1884.252524	1358.88	116.63	1200	303.560901	18959.86938
1801.045046	1684.29	1620.69	8000	4376.057598	600.900522
464.445178	436.3	0	1800	523.180176	182.241613
1876.290248	63.62	63.62	2000	383.273938	663.925938
1471.557317	577.58	0	1500	1265.924345	1007.132278
410.021801	1438.76	1060.66	3000	424.595959	258.959313
292.688812	2815.82	2047.65	7000	4382.773241	206.099083
5176.531297	67.84	67.84	6000	1178.560867	1330.593643
7776.4369	107.33	107.33	8500	1891.304756	1829.724497
1562.698176	354.04	354.04	6000	2975.946627	392.783086
7682.12519	663	663	9000	3206.54505	3989.603092
2251.631886	3727.77	3227.85	3150	3516.064225	795.92781
2783.614341	1725.05	700.05	5000	812.534656	934.885255
2392.332606	2556.32	1566.42	6500	1336.30247	512.056995
4418.554352	960	0	4500	1656.726415	2422.033266
226.35396	2455.75	2230.75	6000	1999.316204	162.122511
148.7321	532.66	342.66	3000	476.194293	174.358116
793.005227	4.99	4.99	2500	1127.028432	223.627537
960.221148	0	0	1500	308.039409	373.610849
2011.929899	208.5	0	7000	517.558081	1109.232571
7293.108794	0	0	8500	1816.195475	1659.404676
1033.41108	1020.3	1020.3	1200	809.176783	465.807758
1375.427868	0	0	3000	474.560258	340.879992
0.683939	17.7	17.7	1500	18.825023	10.074393
1328.569532	140	140	1600	326.461136	540.345357
87.931814	617.5	0	4000	740.045839	150.708825
8897.437228	3710.57	1600	9000	2434.069001	4008.154371
140.120632	644.16	0	1500	399.905138	163.128265
488.00991	102.98	0	7000	186.660086	191.949816
3356.816523	0	0	3500	661.24329	596.541854
2.796865	170.92	170.92	4000	227.392057	37.257557
2453.444449	622.16	0	2500	1205.366513	1145.810573
2146.005518	469.83	469.83	8500	1025.916057	477.907704
4504.79334	0	0	7500	1786.385347	1086.360075
1406.388339	542.7	542.7	1600	505.060863	451.453969
4013.183067	2591.77	1956.09	8500	8342.187656	997.196
11631.32337	14686.1	0	13600	11400.6013	10285.13412
1839.93046	26.12	26.12	1950	525.947589	627.660656
845.307601	0	0	6000	1148.343858	1441.839102
1202.869845	0	0	1500	388.040315	182.935266
1076.586375	2204.54	877.89	1000	2514.502136	2301.241067
1593.619532	0	0	1800	612.459086	524.499084
0	61.21	61.21	2600	0	
22.242824	236.28	236.28	4000	258.45701	153.481269
132.993735	1383.67	1358.77	7000	1270.735859	103.971481
5438.546318	287.43	0	6500	1297.428044	1331.499517
666.123984	1999.7	351	3100	667.118376	264.338574
1862.269621	0	0	3000	970.716436	474.957649
3616.001088	365	365	9500	1215.577201	865.861706
1763.755481	2233.3	2233.3	13000	2209.056302	405.557756
452.094148	5073.53	4752.26	7000	3923.560419	176.275371
64.162396	541.6	0	7500	377.067598	204.81908
9342.15857	0	0	11000	2308.545227	2400.161872
2267.245868	0	0	3000	510.067074	468.709937
1461.259621	178.67	0	6500	666.357134	491.582146
844.837833	2196.38	1868.83	5000	3274.100331	245.892171
1402.44598	0	0	1500	438.031669	432.195428
1838.159648	0	0	3500	2958.852784	835.751337
333.810017	4678.63	3389.73	2500	3789.993246	162.295285
4526.591303	1806.5	976.5	9000	1329.600846	947.556185
74.0153	546.7	0	4000	673.234502	153.314788
88.492683	0	0	2500	481.996972	78.113848
1508.80711	372.16	325.32	2500	2948.81126	1021.416857
3.925627	17.8	17.8	2500	649.54356	84.757464
65.207898	350	350	8000	369.369235	97.235037
10871.08518	0	0	18000	2735.624602	2595.765441
1845.113513	258.9	258.9	2000	486.093032	515.528152
4432.514906	1543.75	1543.75	9000	1042.51532	1307.289892
1133.652007	34.83	34.83	1200	309.340005	279.044103
1054.466688	142.8	142.8	1200	515.767434	319.949186
449.123098	65	65	2500	118.654655	239.240948
1760.407415	0	0	3500	1868.315118	593.24323
2308.191918	47.8	0	3000	617.883193	590.47289
2007.080218	75	0	2500	453.694102	498.284122
6045.192228	0	0	8500	1507.863241	1615.436709
4393.939007	417.08	417.08	5300	1026.406336	1152.616381
969.346477	0	0	5200	7122.694558	218.463565
784.897871	0	0	1600	287.326954	269.699364
509.900317	21	0	11500	23150.57184	1863.225391
124.561589	1674.16	1674.16	1800	2397.018501	144.268048
175.930384	264.98	0	1500	5379.820725	153.461233
250.493739	500.67	500.67	12000	589.69489	197.615598
1735.137321	1879.92	1879.92	4000	3986.076109	429.538814
89.708187	1808.6	1808.6	7500	1890.186096	139.117341
1954.920348	1016.34	1016.34	7500	481.559934	595.650324
81.860834	710.09	392	7500	684.774819	97.399107
165.544411	468.6	335.4	1700	1389.092134	198.260864
935.778608	645.83	645.83	6500	5524.371958	290.170065
1574.330411	869.26	0	1500	1341.941189	1534.646713
833.62924	1171.28	856.28	6500	1034.871633	262.137054
0	103.68	103.68	2500	230.652819	
56.837819	584.34	584.34	9500	1074.374998	128.896127
51.759686	256.5	0	4000	282.494417	156.138846
2675.636728	1257.27	1115.92	6000	1380.967309	622.738695
1907.364819	192.88	138	7500	1484.679588	684.377166
182.085903	1935.16	1935.16	13500	2559.793542	212.12069
243.590067	1995.25	410.21	5700	2413.9198	227.534843
2130.117689	63.38	0	2500	1125.751115	592.360464
4660.384868	0	0	5000	1161.791759	1309.518909
129.314624	94.5	0	1500	132.94586	849.067783
1963.239125	67.55	0	2500	459.929854	543.168888
1166.660018	2452.69	1541.69	1500	1259.60563	271.109376
42.996921	230.04	230.04	200	187.489678	186.703736
4064.615698	351	0	5000	702.91438	2615.222618
25.095678	177.76	0	1500	138.239594	130.345404
1149.160308	30.6	30.6	3000	3169.387626	510.304379
210.670699	2675.53	1132.69	5000	2496.741743	173.308474
896.347796	0	0	2500	280.037759	257.298488
5709.486507	0	0	6000	550.513331	1299.46337
68.207625	536	0	4000	1204.801315	186.15796
82.483732	1301.05	30	7500	1264.358895	194.410326
95.267927	571.64	0	8800	558.81781	191.864946
4788.283283	0	0	5000	823.840717	1934.821741
13.922594	182.1	0	5500	231.561711	159.668759
6246.069586	0	0	10000	1462.274274	2206.014199
409.38122	3197.42	3197.42	6000	5000.150942	204.042253
3688.371995	0	0	7000	10906.06846	1059.881395
2924.640322	0	0	6500	2455.218599	751.502763
67.869072	502.52	0	1000	1297.259048	140.879535
8571.315438	0	0	10000	2274.349191	2222.681317
6209.488896	0	0	8500	1417.16906	1425.192934
73.189931	199.96	199.96	2000	362.012001	167.584529
8341.513474	5410.31	2265.38	11100	4058.304036	2575.6226
1377.184745	0	0	1500	366.247349	451.841215
5532.653003	2491.83	1449.12	10500	1683.540792	1437.443187
4445.044609	5714.5	3055.5	5000	9315.869127	2935.639712
3747.079869	0	0	6000	6841.765563	1249.799792
124.117838	14.98	14.98	1700	607.535166	43.582049
5905.955278	1642.94	1642.94	12200	1439.105644	1429.520664
4861.692801	54.25	0	9000	1609.448663	1410.13097
7579.855749	4544.7	1583.96	11500	1967.604336	1955.832192
13.141343	850.44	150	1000	766.489028	28.116598
6023.720208	1182.08	432.25	10000	3888.521014	1405.441642
189.722981	1771.78	231.23	6700	1678.622679	188.591146
1179.878115	0	0	1200	400.481025	355.300563
4653.854929	360	360	5000	2676.029302	5204.152199
355.125926	269.75	269.75	2000	960.623536	202.824829
3122.507074	10755.68	6488.74	10000	5199.074518	787.853297
2101.04762	184	184	2500	2231.251407	726.381528
76.046682	1440.93	26.61	12000	1311.209483	147.350402
868.808006	39.83	33.5	1950	264.721497	282.178494
1484.693487	399.96	0	1200	185.006776	10729.24905
826.019814	6856.25	6856.25	10500	6429.084786	215.361187
423.629272	2485.54	2349.3	4500	2590.141003	180.488982
2806.343181	0	0	3000	797.82877	937.454272
1455.180323	81.1	81.1	1800	377.255832	587.838614
4839.379685	503.64	503.64	10000	8307.329219	1991.934051
3642.140907	3338.1	218.82	6000	1793.138722	871.776232
305.506746	0	0	6000	402.20014	180.815649
5379.384053	501.09	501.09	9000	1480.283481	1923.071434
1132.615315	136.19	136.19	5100	346.986446	407.889131
172.316897	368.49	368.49	2500	0	
215.015895	0	0	1500	0	
2120.098679	0	0	6000	2856.303303	654.963612
1647.461444	323.55	323.55	5000	669.943854	607.902881
2837.322217	35	35	3000	618.234466	762.082055
926.218872	1218.92	0	13000	2913.075304	267.051909
1309.983442	504.5	207.6	7500	1795.634727	297.714417
3.93442	29.99	29.99	1800	18.769077	42.100823
306.084815	3200	0	2500	3017.573426	116.302492
2854.716657	0	0	3000	712.005753	941.643087
10.811047	85.5	0	1500	245.987433	132.932707
